"","ip","date","hour","minute","seconds","zone","request1","request2","status","respsize","url","computer","attaque"
"1269","192.108.116.88","15/Dec/2017","15","40","57","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1270","192.108.116.88","15/Dec/2017","15","40","57","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"1271","192.108.116.88","15/Dec/2017","15","40","59","+0000","GET "," HTTP/1.1/NA/",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"1272","192.108.116.88","15/Dec/2017","15","40","59","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1273","192.108.116.88","15/Dec/2017","15","40","59","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1274","192.108.116.88","15/Dec/2017","15","40","59","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 166",0
"1275","192.108.116.88","15/Dec/2017","15","41","00","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1276","192.108.116.88","15/Dec/2017","15","41","00","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1277","192.108.116.88","15/Dec/2017","15","41","00","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 163",0
"1278","192.108.116.88","15/Dec/2017","15","41","00","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1279","192.108.116.88","15/Dec/2017","15","41","00","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1280","192.108.116.88","15/Dec/2017","15","41","02","+0000","GET "," HTTP/1.1/NA/",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"1281","192.108.116.88","15/Dec/2017","15","41","02","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1282","192.108.116.88","15/Dec/2017","15","41","02","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1283","192.108.116.88","15/Dec/2017","15","41","02","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 90",0
"1284","192.108.116.88","15/Dec/2017","15","41","03","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1285","192.108.116.88","15/Dec/2017","15","41","03","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1286","192.108.116.88","15/Dec/2017","15","41","03","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 91",0
"1287","192.108.116.88","15/Dec/2017","15","41","03","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1288","192.108.116.88","15/Dec/2017","15","41","03","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1289","192.108.116.88","15/Dec/2017","15","41","05","+0000","GET "," HTTP/1.1/NA/",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"1290","192.108.116.88","15/Dec/2017","15","41","05","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1291","192.108.116.88","15/Dec/2017","15","41","05","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1292","192.108.116.88","15/Dec/2017","15","41","05","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 126",0
"1293","192.108.116.88","15/Dec/2017","15","41","05","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1294","192.108.116.88","15/Dec/2017","15","41","05","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1295","192.108.116.88","15/Dec/2017","15","41","05","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 89",0
"1296","192.108.116.88","15/Dec/2017","15","41","05","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1297","192.108.116.88","15/Dec/2017","15","41","05","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1298","192.108.116.88","15/Dec/2017","15","41","08","+0000","GET "," HTTP/1.1/NA/",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"1299","192.108.116.88","15/Dec/2017","15","41","08","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1300","192.108.116.88","15/Dec/2017","15","41","08","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1301","192.108.116.88","15/Dec/2017","15","41","08","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 123",0
"1302","192.108.116.88","15/Dec/2017","15","41","08","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1303","192.108.116.88","15/Dec/2017","15","41","08","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1304","192.108.116.88","15/Dec/2017","15","41","09","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 118",0
"1305","192.108.116.88","15/Dec/2017","15","41","09","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1306","192.108.116.88","15/Dec/2017","15","41","09","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1307","192.108.116.88","15/Dec/2017","15","41","11","+0000","GET "," HTTP/1.1/NA/",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1308","192.108.116.88","15/Dec/2017","15","41","11","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1309","192.108.116.88","15/Dec/2017","15","41","11","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1310","192.108.116.88","15/Dec/2017","15","41","12","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 170",0
"1311","192.108.116.88","15/Dec/2017","15","41","12","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"1312","192.108.116.88","15/Dec/2017","15","41","12","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"1313","192.108.116.88","15/Dec/2017","15","41","12","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 163",0
"1314","192.108.116.88","15/Dec/2017","15","41","12","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1315","192.108.116.88","15/Dec/2017","15","41","12","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1316","192.108.116.88","15/Dec/2017","15","41","15","+0000","GET "," HTTP/1.1/NA/",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"1317","192.108.116.88","15/Dec/2017","15","41","15","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1318","192.108.116.88","15/Dec/2017","15","41","15","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1319","192.108.116.88","15/Dec/2017","15","41","15","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 161",0
"1320","192.108.116.88","15/Dec/2017","15","41","15","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1321","192.108.116.88","15/Dec/2017","15","41","15","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1322","192.108.116.88","15/Dec/2017","15","41","15","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 90",0
"1323","192.108.116.88","15/Dec/2017","15","41","15","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1324","192.108.116.88","15/Dec/2017","15","41","15","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1325","192.108.116.88","15/Dec/2017","15","41","17","+0000","GET "," HTTP/1.1/NA/",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"1326","192.108.116.88","15/Dec/2017","15","41","17","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1327","192.108.116.88","15/Dec/2017","15","41","17","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1328","192.108.116.88","15/Dec/2017","15","41","18","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 90",0
"1329","192.108.116.88","15/Dec/2017","15","41","18","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1330","192.108.116.88","15/Dec/2017","15","41","18","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1331","192.108.116.88","15/Dec/2017","15","41","18","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 89",0
"1332","192.108.116.88","15/Dec/2017","15","41","18","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"1333","192.108.116.88","15/Dec/2017","15","41","18","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1334","192.108.116.88","15/Dec/2017","15","41","20","+0000","GET "," HTTP/1.1/NA/",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1335","192.108.116.88","15/Dec/2017","15","41","20","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 17",0
"1336","192.108.116.88","15/Dec/2017","15","41","20","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 4",0
"1337","192.108.116.88","15/Dec/2017","15","41","21","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 89",0
"1338","192.108.116.88","15/Dec/2017","15","41","21","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1339","192.108.116.88","15/Dec/2017","15","41","21","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1340","192.108.116.88","15/Dec/2017","15","41","21","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 89",0
"1341","192.108.116.88","15/Dec/2017","15","41","21","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1342","192.108.116.88","15/Dec/2017","15","41","21","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1343","192.108.116.88","15/Dec/2017","15","41","23","+0000","GET "," HTTP/1.1/NA/",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1344","192.108.116.88","15/Dec/2017","15","41","23","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1345","192.108.116.88","15/Dec/2017","15","41","23","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1346","192.108.116.88","15/Dec/2017","15","41","24","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 163",0
"1347","192.108.116.88","15/Dec/2017","15","41","24","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1348","192.108.116.88","15/Dec/2017","15","41","24","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1349","192.108.116.88","15/Dec/2017","15","41","24","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 164",0
"1350","192.108.116.88","15/Dec/2017","15","41","24","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1351","192.108.116.88","15/Dec/2017","15","41","24","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1352","192.108.116.88","15/Dec/2017","15","41","26","+0000","GET "," HTTP/1.1/NA/",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"1353","192.108.116.88","15/Dec/2017","15","41","27","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"1354","192.108.116.88","15/Dec/2017","15","41","27","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1355","192.108.116.88","15/Dec/2017","15","41","27","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 121",0
"1356","192.108.116.88","15/Dec/2017","15","41","27","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1357","192.108.116.88","15/Dec/2017","15","41","27","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1358","192.108.116.88","15/Dec/2017","15","41","27","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 119",0
"1359","192.108.116.88","15/Dec/2017","15","41","28","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
